model,domain,gamma,prompt_index,cluster_id,trial_index,trial_seed,acceptance_rate_pos2plus,mean_accepted_prefix,mean_accepted_beyond_first,emitted_tokens_per_round,rounds_per_100_tokens,verification_rounds,position_1_survival,decode_seconds
H8,WikiText-103 test OOD,8,67,33,1,10167122,0.4318181818181818,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.09008753699981753
H8,WikiText-103 test OOD,8,67,33,2,10267122,0.21311475409836064,2.3,1.3,3.2,31.25,10.0,1.0,0.12242976300058217
H8,WikiText-103 test OOD,8,67,33,3,10367122,0.32,3.0,2.0,4.0,25.0,8.0,1.0,0.10065662800025166
H8,WikiText-103 test OOD,8,68,33,0,10068122,0.1875,2.0,1.0909090909090908,2.909090909090909,34.375,11.0,0.9090909090909091,0.1320823879996169
H8,WikiText-103 test OOD,8,68,33,1,10168122,0.25925925925925924,2.3,1.4,3.2,31.25,10.0,0.9,0.11866231599924504
H8,WikiText-103 test OOD,8,68,33,2,10268122,0.38636363636363635,3.125,2.125,4.0,25.0,8.0,1.0,0.09572651400048926
H8,WikiText-103 test OOD,8,68,33,3,10368122,0.26785714285714285,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11075120999976207
H8,WikiText-103 test OOD,8,69,34,0,10069122,0.3125,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.10677440600011323
H8,WikiText-103 test OOD,8,69,34,1,10169122,0.2631578947368421,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11077997300071729
H8,WikiText-103 test OOD,8,69,34,2,10269122,0.391304347826087,3.5714285714285716,2.5714285714285716,4.571428571428571,21.875,7.0,1.0,0.08880805399985547
H8,WikiText-103 test OOD,8,69,34,3,10369122,0.23636363636363636,2.3,1.3,3.2,31.25,10.0,1.0,0.13152818100024888
H8,WikiText-103 test OOD,8,70,34,0,10070122,0.23636363636363636,2.3,1.3,3.2,31.25,10.0,1.0,0.11816077299954486
H8,WikiText-103 test OOD,8,70,34,1,10170122,0.5128205128205128,4.333333333333333,3.3333333333333335,5.333333333333333,18.75,6.0,1.0,0.07733542499954638
H8,WikiText-103 test OOD,8,70,34,2,10270122,0.2727272727272727,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11026908700023341
H8,WikiText-103 test OOD,8,70,34,3,10370122,0.2631578947368421,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11111258799974166
H8,WikiText-103 test OOD,8,71,35,0,10071122,0.20967741935483872,2.3,1.3,3.2,31.25,10.0,1.0,0.1219810040001903
H8,WikiText-103 test OOD,8,71,35,1,10171122,0.20967741935483872,2.3,1.3,3.2,31.25,10.0,1.0,0.12216697199983173
H8,WikiText-103 test OOD,8,71,35,2,10271122,0.36363636363636365,3.0,2.0,4.0,25.0,8.0,1.0,0.09607974999926228
H8,WikiText-103 test OOD,8,71,35,3,10371122,0.4523809523809524,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08633184100017388
H8,WikiText-103 test OOD,8,72,35,0,10072122,0.1935483870967742,2.2,1.2,3.2,31.25,10.0,1.0,0.12207199200020113
H8,WikiText-103 test OOD,8,72,35,1,10172122,0.3617021276595745,3.125,2.125,4.0,25.0,8.0,1.0,0.0991823980002664
H8,WikiText-103 test OOD,8,72,35,2,10272122,0.2631578947368421,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11089352599992708
H8,WikiText-103 test OOD,8,72,35,3,10372122,0.37777777777777777,3.125,2.125,4.0,25.0,8.0,1.0,0.0962204279994694
H8,WikiText-103 test OOD,8,73,36,0,10073122,0.1746031746031746,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13217938600064372
H8,WikiText-103 test OOD,8,73,36,1,10173122,0.11538461538461539,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1479100529995776
H8,WikiText-103 test OOD,8,73,36,2,10273122,0.3333333333333333,3.0,2.0,4.0,25.0,8.0,1.0,0.09920461399997293
H8,WikiText-103 test OOD,8,73,36,3,10373122,0.2830188679245283,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.10954218499955459
H8,WikiText-103 test OOD,8,74,36,0,10074122,0.525,4.5,3.5,5.333333333333333,18.75,6.0,1.0,0.07744336299947463
H8,WikiText-103 test OOD,8,74,36,1,10174122,0.6,4.5,3.5,5.333333333333333,18.75,6.0,1.0,0.07420715599982941
H8,WikiText-103 test OOD,8,74,36,2,10274122,0.4146341463414634,3.125,2.125,4.0,25.0,8.0,1.0,0.094890676000432
H8,WikiText-103 test OOD,8,74,36,3,10374122,0.38636363636363635,3.125,2.125,4.0,25.0,8.0,1.0,0.09727773099984915
H8,WikiText-103 test OOD,8,75,37,0,10075122,0.3137254901960784,3.0,2.0,4.0,25.0,8.0,1.0,0.10023751000062475
H8,WikiText-103 test OOD,8,75,37,1,10175122,0.6363636363636364,4.5,3.5,5.333333333333333,18.75,6.0,1.0,0.07416365599965502
H8,WikiText-103 test OOD,8,75,37,2,10275122,0.171875,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13122073599970463
H8,WikiText-103 test OOD,8,75,37,3,10375122,0.2830188679245283,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11006402299972251
H8,WikiText-103 test OOD,8,76,37,0,10076122,0.5121951219512195,4.5,3.5,5.333333333333333,18.75,6.0,1.0,0.07756013200014422
H8,WikiText-103 test OOD,8,76,37,1,10176122,0.10256410256410256,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.14717751599982876
H8,WikiText-103 test OOD,8,76,37,2,10276122,0.48717948717948717,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08514322900009574
H8,WikiText-103 test OOD,8,76,37,3,10376122,0.47619047619047616,4.333333333333333,3.3333333333333335,5.333333333333333,18.75,6.0,1.0,0.07818176599994331
H8,WikiText-103 test OOD,8,77,38,0,10077122,0.6060606060606061,4.333333333333333,3.3333333333333335,5.333333333333333,18.75,6.0,1.0,0.07406717900084914
H8,WikiText-103 test OOD,8,77,38,1,10177122,0.2413793103448276,2.3,1.4,3.2,31.25,10.0,0.9,0.1208720220001851
H8,WikiText-103 test OOD,8,77,38,2,10277122,0.28846153846153844,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.10967777800033218
H8,WikiText-103 test OOD,8,77,38,3,10377122,0.19117647058823528,2.3,1.3,3.2,31.25,10.0,1.0,0.12655046399959247
H8,WikiText-103 test OOD,8,78,38,0,10078122,0.2830188679245283,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.10921567500008678
H8,WikiText-103 test OOD,8,78,38,1,10178122,0.47619047619047616,4.333333333333333,3.3333333333333335,5.333333333333333,18.75,6.0,1.0,0.07864401300048485
H8,WikiText-103 test OOD,8,78,38,2,10278122,0.5,4.5,3.5,5.333333333333333,18.75,6.0,1.0,0.07806511200033128
H8,WikiText-103 test OOD,8,78,38,3,10378122,0.3269230769230769,3.125,2.125,4.0,25.0,8.0,1.0,0.10208397499991406
H8,WikiText-103 test OOD,8,79,39,0,10079122,0.1875,2.2,1.2,3.2,31.25,10.0,1.0,0.12465591399995901
H8,WikiText-103 test OOD,8,79,39,1,10179122,0.3,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11017975699996896
H8,WikiText-103 test OOD,8,79,39,2,10279122,0.4186046511627907,3.5714285714285716,2.5714285714285716,4.571428571428571,21.875,7.0,1.0,0.09096524500000669
H8,WikiText-103 test OOD,8,79,39,3,10379122,0.2777777777777778,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.10976367100010975
H8,WikiText-103 test OOD,8,80,39,0,10080122,0.3333333333333333,3.125,2.125,4.0,25.0,8.0,1.0,0.1004349379991254
H8,WikiText-103 test OOD,8,80,39,1,10180122,0.19696969696969696,2.2,1.3,3.2,31.25,10.0,0.9,0.1262709160000668
H8,WikiText-103 test OOD,8,80,39,2,10280122,0.18032786885245902,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13098473099944385
H8,WikiText-103 test OOD,8,80,39,3,10380122,0.16923076923076924,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1329149729999699
H8,WikiText-103 test OOD,8,81,39,0,10081122,0.2641509433962264,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.11098122800012789
H8,WikiText-103 test OOD,8,81,39,1,10181122,0.25862068965517243,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11383926200051064
H8,WikiText-103 test OOD,8,81,39,2,10281122,0.2962962962962963,3.0,2.0,4.0,25.0,8.0,1.0,0.10185036199982278
H8,WikiText-103 test OOD,8,81,39,3,10381122,0.19117647058823528,2.2,1.3,3.2,31.25,10.0,0.9,0.12718236399996385
H8,WikiText-103 test OOD,8,82,40,0,10082122,0.15384615384615385,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.13488833800056454
H8,WikiText-103 test OOD,8,82,40,1,10182122,0.2542372881355932,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.1150348600003781
H8,WikiText-103 test OOD,8,82,40,2,10282122,0.3269230769230769,3.125,2.125,4.0,25.0,8.0,1.0,0.1015228140004183
H8,WikiText-103 test OOD,8,82,40,3,10382122,0.2631578947368421,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.1111716619998333
H8,WikiText-103 test OOD,8,83,40,0,10083122,0.21666666666666667,2.3,1.3,3.2,31.25,10.0,1.0,0.12330448800003069
H8,WikiText-103 test OOD,8,83,40,1,10183122,0.32,3.0,2.0,4.0,25.0,8.0,1.0,0.10113309299958928
H8,WikiText-103 test OOD,8,83,40,2,10283122,0.3404255319148936,3.0,2.0,4.0,25.0,8.0,1.0,0.09865898299995024
H8,WikiText-103 test OOD,8,83,40,3,10383122,0.1267605633802817,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.14447611100058566
H8,WikiText-103 test OOD,8,84,41,0,10084122,0.25925925925925924,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.11115324700040219
H8,WikiText-103 test OOD,8,84,41,1,10184122,0.15384615384615385,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.13420104299984814
H8,WikiText-103 test OOD,8,84,41,2,10284122,0.24561403508771928,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.11194629100009479
H8,WikiText-103 test OOD,8,84,41,3,10384122,0.25,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.1115715010000713
H8,WikiText-103 test OOD,8,85,41,0,10085122,0.2777777777777778,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.10950805799984664
H8,WikiText-103 test OOD,8,85,41,1,10185122,0.2542372881355932,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.1142027900004905
H8,WikiText-103 test OOD,8,85,41,2,10285122,0.22413793103448276,2.3,1.3,3.2,31.25,10.0,1.0,0.11987974300063797
H8,WikiText-103 test OOD,8,85,41,3,10385122,0.25862068965517243,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11264301700066426
H8,WikiText-103 test OOD,8,86,42,0,10086122,0.42857142857142855,3.5714285714285716,2.5714285714285716,4.571428571428571,21.875,7.0,1.0,0.08803137799986871
H8,WikiText-103 test OOD,8,86,42,1,10186122,0.625,4.333333333333333,3.3333333333333335,5.333333333333333,18.75,6.0,1.0,0.07252034500015725
H8,WikiText-103 test OOD,8,86,42,2,10286122,0.4523809523809524,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08738886999981332
H8,WikiText-103 test OOD,8,86,42,3,10386122,0.10126582278481013,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.15077495999958046
H8,WikiText-103 test OOD,8,87,42,0,10087122,0.5263157894736842,4.333333333333333,3.3333333333333335,5.333333333333333,18.75,6.0,1.0,0.07658067500051402
H8,WikiText-103 test OOD,8,87,42,1,10187122,0.22033898305084745,2.3,1.3,3.2,31.25,10.0,1.0,0.121034081000289
H8,WikiText-103 test OOD,8,87,42,2,10287122,0.15714285714285714,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13490249999995285
H8,WikiText-103 test OOD,8,87,42,3,10387122,0.3541666666666667,3.125,2.125,4.0,25.0,8.0,1.0,0.09827818100075092
H8,WikiText-103 test OOD,8,88,43,0,10088122,0.203125,2.3,1.3,3.2,31.25,10.0,1.0,0.12400336199971207
H8,WikiText-103 test OOD,8,88,43,1,10188122,0.32,3.0,2.0,4.0,25.0,8.0,1.0,0.09916410599998926
H8,WikiText-103 test OOD,8,88,43,2,10288122,0.30357142857142855,3.0,2.125,4.0,25.0,8.0,0.875,0.10459021000042412
H8,WikiText-103 test OOD,8,88,43,3,10388122,0.3,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.10700056099994981
H8,WikiText-103 test OOD,8,89,43,0,10089122,0.375,3.5714285714285716,2.5714285714285716,4.571428571428571,21.875,7.0,1.0,0.09123691900003905
H8,WikiText-103 test OOD,8,89,43,1,10189122,0.20967741935483872,2.3,1.3,3.2,31.25,10.0,1.0,0.12254885699985607
H8,WikiText-103 test OOD,8,89,43,2,10289122,0.4878048780487805,4.333333333333333,3.3333333333333335,5.333333333333333,18.75,6.0,1.0,0.07859056600045733
H8,WikiText-103 test OOD,8,89,43,3,10389122,0.3695652173913043,3.125,2.125,4.0,25.0,8.0,1.0,0.09777795700028946
H8,WikiText-103 test OOD,8,90,44,0,10090122,0.5135135135135135,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08555482900010247
H8,WikiText-103 test OOD,8,90,44,1,10190122,0.3469387755102041,3.125,2.125,4.0,25.0,8.0,1.0,0.10511713600044459
H8,WikiText-103 test OOD,8,90,44,2,10290122,0.21311475409836064,2.3,1.3,3.2,31.25,10.0,1.0,0.12705754400030855
H8,WikiText-103 test OOD,8,90,44,3,10390122,0.3469387755102041,3.125,2.125,4.0,25.0,8.0,1.0,0.10176865099947463
H8,WikiText-103 test OOD,8,91,44,0,10091122,0.48717948717948717,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08791624099922046
H8,WikiText-103 test OOD,8,91,44,1,10191122,0.20634920634920634,2.3,1.3,3.2,31.25,10.0,1.0,0.12704129299982014
H8,WikiText-103 test OOD,8,91,44,2,10291122,0.20967741935483872,2.3,1.3,3.2,31.25,10.0,1.0,0.1279030679997959
H8,WikiText-103 test OOD,8,91,44,3,10391122,0.22413793103448276,2.3,1.3,3.2,31.25,10.0,1.0,0.12578832999952283
H8,WikiText-103 test OOD,8,92,45,0,10092122,0.4186046511627907,3.5714285714285716,2.5714285714285716,4.571428571428571,21.875,7.0,1.0,0.09162421200016979
H8,WikiText-103 test OOD,8,92,45,1,10192122,0.2631578947368421,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11492679100047098
H8,WikiText-103 test OOD,8,92,45,2,10292122,0.34,3.125,2.125,4.0,25.0,8.0,1.0,0.10286651800015534
H8,WikiText-103 test OOD,8,92,45,3,10392122,0.1875,2.2,1.2,3.2,31.25,10.0,1.0,0.12838076600019122
H8,WikiText-103 test OOD,8,93,45,0,10093122,0.34,3.125,2.125,4.0,25.0,8.0,1.0,0.1027697529998477
H8,WikiText-103 test OOD,8,93,45,1,10193122,0.27450980392156865,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.11088198100060254
H8,WikiText-103 test OOD,8,93,45,2,10293122,0.34,3.125,2.125,4.0,25.0,8.0,1.0,0.10434200500003499
H8,WikiText-103 test OOD,8,93,45,3,10393122,0.14084507042253522,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.14303325800028688
H8,WikiText-103 test OOD,8,94,46,0,10094122,0.1527777777777778,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.14131631600048422
H8,WikiText-103 test OOD,8,94,46,1,10194122,0.16666666666666666,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13813318899974547
H8,WikiText-103 test OOD,8,94,46,2,10294122,0.2545454545454545,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.11536250200060749
H8,WikiText-103 test OOD,8,94,46,3,10394122,0.22413793103448276,2.3,1.3,3.2,31.25,10.0,1.0,0.12464138099949196
H8,WikiText-103 test OOD,8,95,46,0,10095122,0.15714285714285714,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1395379449995744
H8,WikiText-103 test OOD,8,95,46,1,10195122,0.3469387755102041,3.125,2.125,4.0,25.0,8.0,1.0,0.10306963499988342
