model,domain,gamma,prompt_index,cluster_id,trial_index,position,drafted_rounds,reached_rounds,accepted_tokens
H8,WikiText-103 test OOD,2,117,56,0,2,12.0,12.0,9.0
H8,WikiText-103 test OOD,2,117,56,1,1,14.0,14.0,14.0
H8,WikiText-103 test OOD,2,117,56,1,2,14.0,14.0,4.0
H8,WikiText-103 test OOD,2,117,56,2,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,117,56,2,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,117,56,3,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,117,56,3,2,12.0,12.0,9.0
H8,WikiText-103 test OOD,2,118,57,0,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,118,57,0,2,12.0,12.0,7.0
H8,WikiText-103 test OOD,2,118,57,1,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,118,57,1,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,118,57,2,1,14.0,14.0,13.0
H8,WikiText-103 test OOD,2,118,57,2,2,13.0,12.0,6.0
H8,WikiText-103 test OOD,2,118,57,3,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,118,57,3,2,12.0,12.0,9.0
H8,WikiText-103 test OOD,2,119,58,0,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,119,58,0,2,13.0,13.0,7.0
H8,WikiText-103 test OOD,2,119,58,1,1,14.0,14.0,13.0
H8,WikiText-103 test OOD,2,119,58,1,2,14.0,13.0,6.0
H8,WikiText-103 test OOD,2,119,58,2,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,119,58,2,2,12.0,12.0,9.0
H8,WikiText-103 test OOD,2,119,58,3,1,13.0,13.0,12.0
H8,WikiText-103 test OOD,2,119,58,3,2,12.0,11.0,8.0
H8,WikiText-103 test OOD,2,120,58,0,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,120,58,0,2,12.0,12.0,9.0
H8,WikiText-103 test OOD,2,120,58,1,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,120,58,1,2,11.0,11.0,9.0
H8,WikiText-103 test OOD,2,120,58,2,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,120,58,2,2,12.0,12.0,9.0
H8,WikiText-103 test OOD,2,120,58,3,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,120,58,3,2,12.0,12.0,9.0
H8,WikiText-103 test OOD,2,121,59,0,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,121,59,0,2,12.0,12.0,7.0
H8,WikiText-103 test OOD,2,121,59,1,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,121,59,1,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,121,59,2,1,13.0,13.0,12.0
H8,WikiText-103 test OOD,2,121,59,2,2,13.0,12.0,8.0
H8,WikiText-103 test OOD,2,121,59,3,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,121,59,3,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,122,59,0,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,122,59,0,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,122,59,1,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,122,59,1,2,13.0,13.0,6.0
H8,WikiText-103 test OOD,2,122,59,2,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,122,59,2,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,122,59,3,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,122,59,3,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,123,60,0,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,123,60,0,2,13.0,13.0,6.0
H8,WikiText-103 test OOD,2,123,60,1,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,2,123,60,1,2,11.0,11.0,10.0
H8,WikiText-103 test OOD,2,123,60,2,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,2,123,60,2,2,11.0,11.0,10.0
H8,WikiText-103 test OOD,2,123,60,3,1,14.0,14.0,14.0
H8,WikiText-103 test OOD,2,123,60,3,2,13.0,13.0,5.0
H8,WikiText-103 test OOD,2,124,60,0,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,124,60,0,2,13.0,13.0,7.0
H8,WikiText-103 test OOD,2,124,60,1,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,124,60,1,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,124,60,2,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,124,60,2,2,12.0,12.0,9.0
H8,WikiText-103 test OOD,2,124,60,3,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,124,60,3,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,125,60,0,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,125,60,0,2,13.0,13.0,6.0
H8,WikiText-103 test OOD,2,125,60,1,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,125,60,1,2,12.0,12.0,7.0
H8,WikiText-103 test OOD,2,125,60,2,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,125,60,2,2,12.0,12.0,7.0
H8,WikiText-103 test OOD,2,125,60,3,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,125,60,3,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,126,61,0,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,126,61,0,2,13.0,13.0,7.0
H8,WikiText-103 test OOD,2,126,61,1,1,15.0,15.0,15.0
H8,WikiText-103 test OOD,2,126,61,1,2,14.0,14.0,3.0
H8,WikiText-103 test OOD,2,126,61,2,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,126,61,2,2,12.0,12.0,7.0
H8,WikiText-103 test OOD,2,126,61,3,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,2,126,61,3,2,12.0,12.0,8.0
H8,WikiText-103 test OOD,2,127,61,0,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,127,61,0,2,12.0,12.0,7.0
H8,WikiText-103 test OOD,2,127,61,1,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,127,61,1,2,12.0,12.0,7.0
H8,WikiText-103 test OOD,2,127,61,2,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,2,127,61,2,2,12.0,12.0,7.0
H8,WikiText-103 test OOD,2,127,61,3,1,14.0,14.0,14.0
H8,WikiText-103 test OOD,2,127,61,3,2,14.0,14.0,4.0
H8,WikiText-103 test OOD,4,0,0,0,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,0,0,0,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,0,0,0,3,9.0,7.0,4.0
H8,WikiText-103 test OOD,4,0,0,0,4,9.0,4.0,4.0
H8,WikiText-103 test OOD,4,0,0,1,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,4,0,0,1,2,11.0,11.0,6.0
H8,WikiText-103 test OOD,4,0,0,1,3,11.0,6.0,3.0
H8,WikiText-103 test OOD,4,0,0,1,4,10.0,3.0,0.0
H8,WikiText-103 test OOD,4,0,0,2,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,0,0,2,2,10.0,10.0,6.0
H8,WikiText-103 test OOD,4,0,0,2,3,10.0,6.0,4.0
H8,WikiText-103 test OOD,4,0,0,2,4,9.0,4.0,2.0
H8,WikiText-103 test OOD,4,0,0,3,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,0,0,3,2,9.0,9.0,5.0
H8,WikiText-103 test OOD,4,0,0,3,3,9.0,5.0,5.0
H8,WikiText-103 test OOD,4,0,0,3,4,8.0,5.0,3.0
H8,WikiText-103 test OOD,4,1,0,0,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,4,1,0,0,2,12.0,12.0,6.0
H8,WikiText-103 test OOD,4,1,0,0,3,12.0,6.0,2.0
H8,WikiText-103 test OOD,4,1,0,0,4,11.0,1.0,1.0
H8,WikiText-103 test OOD,4,1,0,1,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,1,0,1,2,10.0,10.0,5.0
H8,WikiText-103 test OOD,4,1,0,1,3,10.0,5.0,3.0
H8,WikiText-103 test OOD,4,1,0,1,4,10.0,3.0,3.0
H8,WikiText-103 test OOD,4,1,0,2,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,1,0,2,2,9.0,9.0,6.0
H8,WikiText-103 test OOD,4,1,0,2,3,9.0,6.0,6.0
H8,WikiText-103 test OOD,4,1,0,2,4,8.0,5.0,3.0
H8,WikiText-103 test OOD,4,1,0,3,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,1,0,3,2,10.0,10.0,8.0
H8,WikiText-103 test OOD,4,1,0,3,3,10.0,8.0,2.0
H8,WikiText-103 test OOD,4,1,0,3,4,10.0,2.0,1.0
H8,WikiText-103 test OOD,4,2,0,0,1,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,2,0,0,2,8.0,8.0,6.0
H8,WikiText-103 test OOD,4,2,0,0,3,8.0,6.0,6.0
H8,WikiText-103 test OOD,4,2,0,0,4,8.0,6.0,5.0
H8,WikiText-103 test OOD,4,2,0,1,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,2,0,1,2,10.0,10.0,6.0
H8,WikiText-103 test OOD,4,2,0,1,3,10.0,6.0,4.0
H8,WikiText-103 test OOD,4,2,0,1,4,10.0,4.0,3.0
H8,WikiText-103 test OOD,4,2,0,2,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,2,0,2,2,11.0,11.0,6.0
H8,WikiText-103 test OOD,4,2,0,2,3,10.0,6.0,3.0
H8,WikiText-103 test OOD,4,2,0,2,4,10.0,3.0,1.0
H8,WikiText-103 test OOD,4,2,0,3,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,2,0,3,2,10.0,10.0,6.0
H8,WikiText-103 test OOD,4,2,0,3,3,10.0,6.0,5.0
H8,WikiText-103 test OOD,4,2,0,3,4,9.0,4.0,2.0
H8,WikiText-103 test OOD,4,3,1,0,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,3,1,0,2,10.0,10.0,5.0
H8,WikiText-103 test OOD,4,3,1,0,3,10.0,5.0,4.0
H8,WikiText-103 test OOD,4,3,1,0,4,10.0,4.0,4.0
H8,WikiText-103 test OOD,4,3,1,1,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,3,1,1,2,10.0,10.0,7.0
H8,WikiText-103 test OOD,4,3,1,1,3,9.0,6.0,4.0
H8,WikiText-103 test OOD,4,3,1,1,4,9.0,4.0,2.0
H8,WikiText-103 test OOD,4,3,1,2,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,3,1,2,2,8.0,8.0,6.0
H8,WikiText-103 test OOD,4,3,1,2,3,8.0,6.0,5.0
H8,WikiText-103 test OOD,4,3,1,2,4,8.0,5.0,4.0
H8,WikiText-103 test OOD,4,3,1,3,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,3,1,3,2,11.0,11.0,5.0
H8,WikiText-103 test OOD,4,3,1,3,3,11.0,5.0,3.0
H8,WikiText-103 test OOD,4,3,1,3,4,11.0,3.0,3.0
H8,WikiText-103 test OOD,4,4,1,0,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,4,1,0,2,10.0,10.0,6.0
H8,WikiText-103 test OOD,4,4,1,0,3,9.0,5.0,4.0
H8,WikiText-103 test OOD,4,4,1,0,4,9.0,4.0,3.0
H8,WikiText-103 test OOD,4,4,1,1,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,4,1,1,2,9.0,9.0,6.0
H8,WikiText-103 test OOD,4,4,1,1,3,9.0,6.0,4.0
H8,WikiText-103 test OOD,4,4,1,1,4,9.0,4.0,3.0
H8,WikiText-103 test OOD,4,4,1,2,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,4,1,2,2,10.0,10.0,8.0
H8,WikiText-103 test OOD,4,4,1,2,3,10.0,8.0,3.0
H8,WikiText-103 test OOD,4,4,1,2,4,9.0,2.0,2.0
H8,WikiText-103 test OOD,4,4,1,3,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,4,4,1,3,2,11.0,11.0,5.0
H8,WikiText-103 test OOD,4,4,1,3,3,11.0,5.0,3.0
H8,WikiText-103 test OOD,4,4,1,3,4,10.0,3.0,1.0
H8,WikiText-103 test OOD,4,5,2,0,1,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,5,2,0,2,8.0,8.0,7.0
H8,WikiText-103 test OOD,4,5,2,0,3,8.0,7.0,5.0
H8,WikiText-103 test OOD,4,5,2,0,4,8.0,5.0,5.0
H8,WikiText-103 test OOD,4,5,2,1,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,5,2,1,2,10.0,10.0,8.0
H8,WikiText-103 test OOD,4,5,2,1,3,9.0,7.0,4.0
H8,WikiText-103 test OOD,4,5,2,1,4,9.0,4.0,1.0
H8,WikiText-103 test OOD,4,5,2,2,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,5,2,2,2,10.0,10.0,6.0
H8,WikiText-103 test OOD,4,5,2,2,3,9.0,6.0,3.0
H8,WikiText-103 test OOD,4,5,2,2,4,9.0,3.0,3.0
H8,WikiText-103 test OOD,4,5,2,3,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,5,2,3,2,11.0,11.0,7.0
H8,WikiText-103 test OOD,4,5,2,3,3,10.0,6.0,3.0
H8,WikiText-103 test OOD,4,5,2,3,4,10.0,3.0,1.0
H8,WikiText-103 test OOD,4,6,2,0,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,6,2,0,2,10.0,10.0,5.0
H8,WikiText-103 test OOD,4,6,2,0,3,10.0,5.0,4.0
H8,WikiText-103 test OOD,4,6,2,0,4,10.0,4.0,2.0
H8,WikiText-103 test OOD,4,6,2,1,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,6,2,1,2,10.0,10.0,7.0
H8,WikiText-103 test OOD,4,6,2,1,3,9.0,6.0,4.0
H8,WikiText-103 test OOD,4,6,2,1,4,9.0,4.0,2.0
H8,WikiText-103 test OOD,4,6,2,2,1,11.0,11.0,10.0
H8,WikiText-103 test OOD,4,6,2,2,2,11.0,10.0,5.0
H8,WikiText-103 test OOD,4,6,2,2,3,10.0,5.0,3.0
H8,WikiText-103 test OOD,4,6,2,2,4,10.0,3.0,3.0
H8,WikiText-103 test OOD,4,6,2,3,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,6,2,3,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,6,2,3,3,9.0,7.0,4.0
H8,WikiText-103 test OOD,4,6,2,3,4,9.0,4.0,2.0
H8,WikiText-103 test OOD,4,7,3,0,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,7,3,0,2,10.0,10.0,6.0
H8,WikiText-103 test OOD,4,7,3,0,3,10.0,6.0,4.0
H8,WikiText-103 test OOD,4,7,3,0,4,10.0,4.0,2.0
H8,WikiText-103 test OOD,4,7,3,1,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,7,3,1,2,9.0,9.0,5.0
H8,WikiText-103 test OOD,4,7,3,1,3,9.0,5.0,4.0
H8,WikiText-103 test OOD,4,7,3,1,4,9.0,4.0,4.0
H8,WikiText-103 test OOD,4,7,3,2,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,7,3,2,2,9.0,9.0,5.0
H8,WikiText-103 test OOD,4,7,3,2,3,9.0,5.0,5.0
H8,WikiText-103 test OOD,4,7,3,2,4,9.0,5.0,3.0
H8,WikiText-103 test OOD,4,7,3,3,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,7,3,3,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,7,3,3,3,8.0,6.0,4.0
H8,WikiText-103 test OOD,4,7,3,3,4,8.0,4.0,4.0
H8,WikiText-103 test OOD,4,8,3,0,1,7.0,7.0,7.0
H8,WikiText-103 test OOD,4,8,3,0,2,7.0,7.0,7.0
H8,WikiText-103 test OOD,4,8,3,0,3,7.0,7.0,6.0
H8,WikiText-103 test OOD,4,8,3,0,4,7.0,6.0,5.0
H8,WikiText-103 test OOD,4,8,3,1,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,8,3,1,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,8,3,1,3,9.0,7.0,6.0
H8,WikiText-103 test OOD,4,8,3,1,4,8.0,5.0,2.0
H8,WikiText-103 test OOD,4,8,3,2,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,8,3,2,2,8.0,8.0,5.0
H8,WikiText-103 test OOD,4,8,3,2,3,8.0,5.0,5.0
H8,WikiText-103 test OOD,4,8,3,2,4,7.0,5.0,5.0
H8,WikiText-103 test OOD,4,8,3,3,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,8,3,3,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,8,3,3,3,9.0,7.0,4.0
H8,WikiText-103 test OOD,4,8,3,3,4,9.0,4.0,3.0
H8,WikiText-103 test OOD,4,9,4,0,1,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,9,4,0,2,7.0,7.0,7.0
H8,WikiText-103 test OOD,4,9,4,0,3,7.0,7.0,6.0
H8,WikiText-103 test OOD,4,9,4,0,4,7.0,6.0,4.0
H8,WikiText-103 test OOD,4,9,4,1,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,9,4,1,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,9,4,1,3,8.0,6.0,5.0
H8,WikiText-103 test OOD,4,9,4,1,4,8.0,5.0,3.0
H8,WikiText-103 test OOD,4,9,4,2,1,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,9,4,2,2,8.0,8.0,6.0
H8,WikiText-103 test OOD,4,9,4,2,3,8.0,6.0,6.0
H8,WikiText-103 test OOD,4,9,4,2,4,8.0,6.0,5.0
H8,WikiText-103 test OOD,4,9,4,3,1,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,9,4,3,2,8.0,8.0,7.0
H8,WikiText-103 test OOD,4,9,4,3,3,8.0,7.0,5.0
H8,WikiText-103 test OOD,4,9,4,3,4,8.0,5.0,4.0
H8,WikiText-103 test OOD,4,10,4,0,1,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,10,4,0,2,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,10,4,0,3,7.0,7.0,5.0
H8,WikiText-103 test OOD,4,10,4,0,4,7.0,5.0,4.0
H8,WikiText-103 test OOD,4,10,4,1,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,10,4,1,2,9.0,9.0,8.0
H8,WikiText-103 test OOD,4,10,4,1,3,9.0,8.0,5.0
H8,WikiText-103 test OOD,4,10,4,1,4,9.0,5.0,0.0
H8,WikiText-103 test OOD,4,10,4,2,1,7.0,7.0,7.0
H8,WikiText-103 test OOD,4,10,4,2,2,7.0,7.0,6.0
H8,WikiText-103 test OOD,4,10,4,2,3,7.0,6.0,6.0
H8,WikiText-103 test OOD,4,10,4,2,4,7.0,6.0,6.0
H8,WikiText-103 test OOD,4,10,4,3,1,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,10,4,3,2,8.0,8.0,7.0
H8,WikiText-103 test OOD,4,10,4,3,3,8.0,7.0,5.0
H8,WikiText-103 test OOD,4,10,4,3,4,8.0,5.0,5.0
H8,WikiText-103 test OOD,4,11,5,0,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,11,5,0,2,9.0,9.0,5.0
H8,WikiText-103 test OOD,4,11,5,0,3,9.0,5.0,5.0
H8,WikiText-103 test OOD,4,11,5,0,4,9.0,5.0,4.0
H8,WikiText-103 test OOD,4,11,5,1,1,13.0,13.0,13.0
H8,WikiText-103 test OOD,4,11,5,1,2,12.0,12.0,3.0
H8,WikiText-103 test OOD,4,11,5,1,3,12.0,3.0,2.0
H8,WikiText-103 test OOD,4,11,5,1,4,11.0,2.0,2.0
H8,WikiText-103 test OOD,4,11,5,2,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,11,5,2,2,10.0,10.0,5.0
H8,WikiText-103 test OOD,4,11,5,2,3,10.0,5.0,4.0
H8,WikiText-103 test OOD,4,11,5,2,4,10.0,4.0,4.0
H8,WikiText-103 test OOD,4,11,5,3,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,11,5,3,2,10.0,10.0,4.0
H8,WikiText-103 test OOD,4,11,5,3,3,10.0,4.0,4.0
H8,WikiText-103 test OOD,4,11,5,3,4,10.0,4.0,3.0
H8,WikiText-103 test OOD,4,12,5,0,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,12,5,0,2,10.0,10.0,5.0
H8,WikiText-103 test OOD,4,12,5,0,3,9.0,5.0,4.0
H8,WikiText-103 test OOD,4,12,5,0,4,9.0,4.0,3.0
H8,WikiText-103 test OOD,4,12,5,1,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,12,5,1,2,10.0,10.0,7.0
H8,WikiText-103 test OOD,4,12,5,1,3,10.0,7.0,3.0
H8,WikiText-103 test OOD,4,12,5,1,4,10.0,3.0,1.0
H8,WikiText-103 test OOD,4,12,5,2,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,12,5,2,2,9.0,9.0,6.0
H8,WikiText-103 test OOD,4,12,5,2,3,8.0,5.0,5.0
H8,WikiText-103 test OOD,4,12,5,2,4,8.0,5.0,4.0
H8,WikiText-103 test OOD,4,12,5,3,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,12,5,3,2,10.0,10.0,7.0
H8,WikiText-103 test OOD,4,12,5,3,3,9.0,7.0,4.0
H8,WikiText-103 test OOD,4,12,5,3,4,9.0,4.0,1.0
H8,WikiText-103 test OOD,4,13,6,0,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,13,6,0,2,11.0,11.0,7.0
H8,WikiText-103 test OOD,4,13,6,0,3,10.0,7.0,3.0
H8,WikiText-103 test OOD,4,13,6,0,4,10.0,3.0,0.0
H8,WikiText-103 test OOD,4,13,6,1,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,4,13,6,1,2,12.0,12.0,5.0
H8,WikiText-103 test OOD,4,13,6,1,3,12.0,5.0,3.0
H8,WikiText-103 test OOD,4,13,6,1,4,11.0,2.0,1.0
H8,WikiText-103 test OOD,4,13,6,2,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,4,13,6,2,2,12.0,12.0,4.0
H8,WikiText-103 test OOD,4,13,6,2,3,12.0,4.0,3.0
H8,WikiText-103 test OOD,4,13,6,2,4,12.0,3.0,2.0
H8,WikiText-103 test OOD,4,13,6,3,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,13,6,3,2,9.0,9.0,8.0
H8,WikiText-103 test OOD,4,13,6,3,3,8.0,7.0,4.0
H8,WikiText-103 test OOD,4,13,6,3,4,8.0,4.0,3.0
H8,WikiText-103 test OOD,4,14,6,0,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,14,6,0,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,14,6,0,3,8.0,6.0,5.0
H8,WikiText-103 test OOD,4,14,6,0,4,8.0,5.0,3.0
H8,WikiText-103 test OOD,4,14,6,1,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,14,6,1,2,11.0,11.0,7.0
H8,WikiText-103 test OOD,4,14,6,1,3,11.0,7.0,3.0
H8,WikiText-103 test OOD,4,14,6,1,4,10.0,2.0,1.0
H8,WikiText-103 test OOD,4,14,6,2,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,14,6,2,2,10.0,10.0,8.0
H8,WikiText-103 test OOD,4,14,6,2,3,10.0,8.0,4.0
H8,WikiText-103 test OOD,4,14,6,2,4,9.0,3.0,1.0
H8,WikiText-103 test OOD,4,14,6,3,1,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,14,6,3,2,8.0,8.0,7.0
H8,WikiText-103 test OOD,4,14,6,3,3,8.0,7.0,6.0
H8,WikiText-103 test OOD,4,14,6,3,4,8.0,6.0,3.0
H8,WikiText-103 test OOD,4,15,6,0,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,15,6,0,2,9.0,9.0,5.0
H8,WikiText-103 test OOD,4,15,6,0,3,9.0,5.0,5.0
H8,WikiText-103 test OOD,4,15,6,0,4,9.0,5.0,5.0
H8,WikiText-103 test OOD,4,15,6,1,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,15,6,1,2,9.0,9.0,5.0
H8,WikiText-103 test OOD,4,15,6,1,3,9.0,5.0,5.0
H8,WikiText-103 test OOD,4,15,6,1,4,8.0,5.0,3.0
H8,WikiText-103 test OOD,4,15,6,2,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,15,6,2,2,10.0,10.0,7.0
H8,WikiText-103 test OOD,4,15,6,2,3,10.0,7.0,4.0
H8,WikiText-103 test OOD,4,15,6,2,4,10.0,4.0,1.0
H8,WikiText-103 test OOD,4,15,6,3,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,15,6,3,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,15,6,3,3,9.0,7.0,6.0
H8,WikiText-103 test OOD,4,15,6,3,4,8.0,5.0,2.0
H8,WikiText-103 test OOD,4,16,7,0,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,16,7,0,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,16,7,0,3,9.0,7.0,4.0
H8,WikiText-103 test OOD,4,16,7,0,4,9.0,4.0,3.0
H8,WikiText-103 test OOD,4,16,7,1,1,12.0,12.0,12.0
H8,WikiText-103 test OOD,4,16,7,1,2,11.0,11.0,5.0
H8,WikiText-103 test OOD,4,16,7,1,3,11.0,5.0,2.0
H8,WikiText-103 test OOD,4,16,7,1,4,11.0,2.0,2.0
H8,WikiText-103 test OOD,4,16,7,2,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,16,7,2,2,9.0,9.0,7.0
H8,WikiText-103 test OOD,4,16,7,2,3,8.0,6.0,4.0
H8,WikiText-103 test OOD,4,16,7,2,4,8.0,4.0,4.0
H8,WikiText-103 test OOD,4,16,7,3,1,10.0,10.0,10.0
H8,WikiText-103 test OOD,4,16,7,3,2,10.0,10.0,5.0
H8,WikiText-103 test OOD,4,16,7,3,3,9.0,5.0,5.0
H8,WikiText-103 test OOD,4,16,7,3,4,9.0,5.0,2.0
H8,WikiText-103 test OOD,4,17,7,0,1,8.0,8.0,8.0
H8,WikiText-103 test OOD,4,17,7,0,2,8.0,8.0,7.0
H8,WikiText-103 test OOD,4,17,7,0,3,8.0,7.0,6.0
H8,WikiText-103 test OOD,4,17,7,0,4,7.0,5.0,4.0
H8,WikiText-103 test OOD,4,17,7,1,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,17,7,1,2,11.0,11.0,7.0
H8,WikiText-103 test OOD,4,17,7,1,3,11.0,7.0,2.0
H8,WikiText-103 test OOD,4,17,7,1,4,11.0,2.0,1.0
H8,WikiText-103 test OOD,4,17,7,2,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,17,7,2,2,11.0,11.0,8.0
H8,WikiText-103 test OOD,4,17,7,2,3,10.0,7.0,2.0
H8,WikiText-103 test OOD,4,17,7,2,4,10.0,2.0,1.0
H8,WikiText-103 test OOD,4,17,7,3,1,9.0,9.0,9.0
H8,WikiText-103 test OOD,4,17,7,3,2,9.0,9.0,6.0
H8,WikiText-103 test OOD,4,17,7,3,3,9.0,6.0,5.0
H8,WikiText-103 test OOD,4,17,7,3,4,8.0,4.0,4.0
H8,WikiText-103 test OOD,4,18,8,0,1,11.0,11.0,11.0
H8,WikiText-103 test OOD,4,18,8,0,2,10.0,10.0,7.0
